zone_id,grid_row,grid_col,x_m,y_m,elevation_m,land_use,runoff_coeff,drain_material,drain_age_yrs,drain_capacity,degradation_rate,degradation_factor,soil_saturation,drift_memory,drift_w1,drift_w2,drift_w3,nearest_drain_node,dist_to_drain_m,infra_health_score,blockage_prob_initial,ideal_flow_efficiency
621,12,21,4300.0,2500.0,32.85,commercial,0.9,concrete,27,94.08,0.0003,0.3,47.875954,0.10144707976170766,0.05001398507847502,0.8999720298430499,0.05001398507847502,J_10_20,583.1,48.5,0.3114,0.412
622,12,22,4500.0,2500.0,34.26,residential_dense,0.8,concrete,27,94.08,0.0003,0.3,47.920265,0.07942689815415013,0.05000628490259548,0.899987430194809,0.05000628490259548,J_10_20,707.1,50.1,0.3314,0.426
623,12,23,4700.0,2500.0,33.8,mixed_use,0.65,concrete,17,103.68,0.0003,0.3,48.49114,0.08477719550903964,0.0500056322177324,0.8999887355645351,0.0500056322177324,J_10_25,583.1,69.2,0.2157,0.588
624,12,24,4900.0,2500.0,34.07,mixed_use,0.65,concrete,27,94.08,0.0003,0.3,42.051537,0.12966742896313635,0.050017911293147206,0.41530664850998233,0.5346754401968705,J_10_25,509.9,52.6,0.3014,0.447
625,12,25,5100.0,2500.0,31.78,mixed_use,0.65,clay,13,71.68,0.0006,0.3,40.704983,0.09130341913067587,0.05000605367381007,0.8999878926523798,0.05000605367381007,J_10_25,509.9,75.3,0.1814,0.64
626,12,26,5300.0,2500.0,30.8,residential_dense,0.8,clay,27,62.72,0.0006,0.3,32.00277,0.11558355198165751,0.0500097845497823,0.0500097845497823,0.8999804309004354,J_10_25,583.1,51.0,0.3314,0.434
627,12,27,5500.0,2500.0,30.78,mixed_use,0.65,cast_iron,25,112.0,0.0004,0.3,36.563026,0.05577773953913372,0.05000163685733902,0.8999967262853219,0.05000163685733902,J_10_25,707.1,57.5,0.2843,0.489
628,12,28,5700.0,2500.0,29.71,residential_dense,0.8,clay,34,58.24,0.0006,0.3,51.20989,0.1221841103704612,0.05001866902960297,0.899962661940794,0.05001866902960297,J_10_30,583.1,34.2,0.3914,0.291
629,12,29,5900.0,2500.0,29.23,residential_dense,0.8,clay,3,78.08,0.0006,0.3,54.615067,0.13429589816148318,0.05001714869767405,0.8999657026046518,0.05001714869767405,J_10_30,509.9,92.1,0.1257,0.783
630,12,30,6100.0,2500.0,24.83,residential_dense,0.8,concrete,20,100.8,0.0003,0.3,40.049915,0.20963438334076298,0.05002229780347806,0.1163652224937677,0.8336124797027542,J_10_30,509.9,66.1,0.2714,0.562
631,12,31,6300.0,2500.0,26.53,residential_dense,0.8,concrete,34,87.36,0.0003,0.3,55.52961,0.10721227141671469,0.050015584510709594,0.8999688309785807,0.050015584510709594,J_10_30,583.1,42.8,0.3914,0.364
632,12,32,6500.0,2500.0,23.62,commercial,0.9,clay,21,66.56,0.0006,0.3,39.094204,0.15594713572951688,0.05001688131191068,0.05001688131191068,0.8999662373761786,J_10_30,707.1,62.3,0.26,0.53
633,12,33,6700.0,2500.0,22.55,residential_dense,0.8,clay,26,63.36,0.0006,0.3,47.856865,0.11843025010764101,0.050018618234633994,0.050018618234633994,0.899962763530732,J_10_35,583.1,53.5,0.3229,0.455
634,12,34,6900.0,2500.0,21.65,residential_dense,0.8,concrete,21,99.84,0.0003,0.3,33.433025,0.13876616078555676,0.05000927723923203,0.274377888511348,0.6756128342494201,J_10_35,509.9,58.3,0.28,0.496
635,12,35,7100.0,2500.0,21.14,residential_light,0.55,concrete,7,113.28,0.0003,0.3,48.101734,0.08065420959950403,0.05000301915981817,0.8999939616803636,0.05000301915981817,J_10_35,509.9,86.9,0.11,0.739
636,12,36,7300.0,2500.0,24.08,residential_dense,0.8,concrete,5,115.2,0.0003,0.3,39.73207,0.07483211005769075,0.05000243983268885,0.8999951203346223,0.05000243983268885,J_10_35,583.1,91.3,0.1429,0.776
637,12,37,7500.0,2500.0,23.93,residential_light,0.55,clay,19,67.84,0.0006,0.3,45.044846,0.09348043468586567,0.050007528061158234,0.8999849438776835,0.050007528061158234,J_10_35,707.1,63.2,0.2129,0.537
638,12,38,7700.0,2500.0,23.12,residential_dense,0.8,cast_iron,9,129.92,0.0004,0.3,44.107246,0.07302550686649106,0.05000296642125952,0.8999940671574809,0.05000296642125952,J_10_40,583.1,81.5,0.1771,0.693
639,12,39,7900.0,2500.0,23.45,industrial,0.85,concrete,34,87.36,0.0003,0.29401154276678565,40.84146,0.06868063823718784,0.0500048350098704,0.8999903299802591,0.0500048350098704,J_10_40,509.9,37.6,0.4414,0.32
640,12,40,8100.0,2500.0,24.41,industrial,0.85,concrete,27,94.08,0.0003,0.3,53.795517,0.09727580039306465,0.05001253298837357,0.8999749340232528,0.05001253298837357,J_10_40,509.9,46.6,0.3814,0.396
641,12,41,8300.0,2500.0,26.06,residential_light,0.55,concrete,33,88.32,0.0003,0.3,40.998074,0.0979184955807269,0.05001035670443289,0.20812574336348266,0.7418638999320845,J_10_40,583.1,38.8,0.3329,0.33
642,12,42,8500.0,2500.0,23.46,residential_dense,0.8,concrete,13,107.52,0.0003,0.3,50.204742,0.09343745494831736,0.05000777736906715,0.8999844452618656,0.05000777736906715,J_10_40,707.1,73.7,0.2114,0.626
643,12,43,8700.0,2500.0,21.37,residential_dense,0.8,clay,23,65.28,0.0006,0.3,46.827095,0.14443484185754793,0.05002065815662817,0.05002065815662817,0.8999586836867437,J_10_45,583.1,56.9,0.2971,0.484
644,12,44,8900.0,2500.0,21.74,industrial,0.85,hdpe,15,96.8,0.00015,0.29240194602530345,54.20775,0.13253534123294672,0.05004918897382087,0.7608671238743007,0.18908368715187845,J_10_45,509.9,69.2,0.2786,0.588
645,12,45,9100.0,2500.0,20.94,residential_dense,0.8,concrete,5,115.2,0.0003,0.3,51.89333,0.10283334527883016,0.05000813251503816,0.8999837349699236,0.05000813251503816,J_10_45,509.9,94.9,0.1429,0.807
646,12,46,9300.0,2500.0,17.95,residential_dense,0.8,clay,17,69.12,0.0006,0.3,47.01642,0.14369097980172435,0.050027802366237994,0.8999443952675239,0.050027802366237994,J_10_45,583.1,70.3,0.2457,0.598
647,12,47,9500.0,2500.0,20.26,residential_light,0.55,clay,20,67.2,0.0006,0.3,48.509457,0.09697570014202961,0.05000819508985438,0.8999836098202911,0.05000819508985438,J_10_45,707.1,65.8,0.2214,0.559
648,12,48,9700.0,2500.0,19.94,green_space,0.2,concrete,10,110.4,0.0003,0.3,42.641712,0.07218401612724554,0.10197854506286251,0.8480169904781443,0.05000446445899321,J_10_50,583.1,84.9,0.1057,0.722
649,12,49,9900.0,2500.0,20.78,green_space,0.2,pvc,9,92.8,0.0002,0.3,55.45551,0.06578834303148304,0.05000069975770657,0.8999986004845868,0.05000069975770657,J_10_50,509.9,83.8,0.0971,0.712
650,13,0,100.0,2700.0,15.78,residential_dense,0.8,clay,34,58.24,0.0006,0.3,39.535454,0.09452578855336749,0.05001023088010415,0.8999795382397916,0.05001023088010415,J_15_0,316.2,34.7,0.3914,0.295
651,13,1,300.0,2700.0,15.72,residential_light,0.55,concrete,6,114.24,0.0003,0.3,43.350433,0.0729288399363413,0.050001831734675685,0.8999963365306486,0.050001831734675685,J_15_0,424.3,89.6,0.1014,0.762
652,13,2,500.0,2700.0,14.97,residential_light,0.55,hdpe,19,93.28,0.00015,0.3,49.79142,0.0769309910926814,0.050003625325347544,0.8999927493493048,0.050003625325347544,J_15_0,583.1,66.7,0.2129,0.567
653,13,3,700.0,2700.0,14.77,residential_dense,0.8,clay,9,74.24,0.0006,0.3,49.880314,0.11585650314606447,0.05001168388189374,0.8999766322362125,0.05001168388189374,J_15_5,424.3,86.3,0.1771,0.734
654,13,4,900.0,2700.0,19.14,industrial,0.85,hdpe,6,104.72,0.00015,0.3,44.6473,0.09267963195287544,0.050006060123102145,0.8999878797537956,0.050006060123102145,J_15_5,316.2,88.5,0.2014,0.752
655,13,5,1100.0,2700.0,17.46,residential_dense,0.8,concrete,32,89.28,0.0003,0.3,45.604187,0.08420405109647924,0.0500088435142145,0.8999823129715709,0.0500088435142145,J_15_5,316.2,38.7,0.3743,0.329
656,13,6,1300.0,2700.0,18.44,residential_light,0.55,pvc,17,86.4,0.0002,0.3,53.249397,0.10162401511389994,0.05000983726758776,0.8999803254648244,0.05000983726758776,J_15_5,424.3,67.2,0.1957,0.571
657,13,7,1500.0,2700.0,19.7,residential_dense,0.8,hdpe,8,102.96,0.00015,0.27363182791920004,42.406258,0.08298527830893593,0.05000517938844021,0.8999896412231195,0.05000517938844021,J_15_5,583.1,84.2,0.1686,0.716
658,13,8,1700.0,2700.0,21.5,green_space,0.2,concrete,26,95.04,0.0003,0.3,47.628693,0.05067619598001724,0.05000051369157654,0.8999989726168468,0.05000051369157654,J_15_10,424.3,54.7,0.2429,0.465
659,13,9,1900.0,2700.0,22.96,residential_dense,0.8,pvc,17,86.4,0.0002,0.3,60.585915,0.13284957092830352,0.05002056882029001,0.8999588623594199,0.05002056882029001,J_15_10,316.2,70.1,0.2457,0.596
660,13,10,2100.0,2700.0,24.49,green_space,0.2,pvc,18,85.6,0.0002,0.3,32.369087,0.07132120435352736,0.1266144294475116,0.823380932492654,0.050004638059834385,J_15_10,316.2,66.2,0.1743,0.563
661,13,11,2300.0,2700.0,26.51,residential_light,0.55,hdpe,14,97.68,0.00015,0.3,45.46078,0.0773467217780506,0.05000281842588358,0.8999943631482328,0.05000281842588358,J_15_10,424.3,79.7,0.17,0.677
662,13,12,2500.0,2700.0,28.9,residential_light,0.55,cast_iron,4,135.52,0.0004,0.3,43.56228,0.07141735121671564,0.05000149697503659,0.8999970060499267,0.05000149697503659,J_15_10,583.1,93.9,0.0843,0.798
663,13,13,2700.0,2700.0,30.05,residential_dense,0.8,pvc,10,92.0,0.0002,0.3,46.593445,0.10081707817567209,0.050008703044592595,0.8999825939108147,0.050008703044592595,J_15_15,424.3,79.4,0.1857,0.675
664,13,14,2900.0,2700.0,31.21,residential_light,0.55,hdpe,28,85.36,0.00015,0.2734396451481228,56.44527,0.11974818576479204,0.05002056611842166,0.29313894057441825,0.6568404933071601,J_15_15,316.2,45.6,0.29,0.388
665,13,15,3100.0,2700.0,32.99,residential_dense,0.8,cast_iron,4,135.52,0.0004,0.3,35.989017,0.05904626219494129,0.050000918757188706,0.8999981624856225,0.050000918757188706,J_15_15,316.2,89.3,0.1343,0.759
666,13,16,3300.0,2700.0,33.23,residential_dense,0.8,hdpe,31,82.72,0.00015,0.2480251386434731,44.84345,0.0745087073235791,0.050008367840301896,0.8999832643193961,0.050008367840301896,J_15_15,424.3,41.7,0.3657,0.354
667,13,17,3500.0,2700.0,35.29,commercial,0.9,concrete,28,93.12,0.0003,0.3,39.961258,0.08752559573212286,0.05001032481354001,0.8999793503729199,0.05001032481354001,J_15_15,583.1,46.2,0.32,0.393
668,13,18,3700.0,2700.0,31.22,mixed_use,0.65,pvc,17,86.4,0.0002,0.3,33.269474,0.06842614103065293,0.05000284163534909,0.8999943167293017,0.05000284163534909,J_15_20,424.3,66.3,0.2157,0.564
669,13,19,3900.0,2700.0,34.93,commercial,0.9,pvc,23,81.6,0.0002,0.3,40.46879,0.10789140030217592,0.050015388144638746,0.8999692237107224,0.050015388144638746,J_15_20,316.2,56.5,0.2771,0.48
670,13,20,4100.0,2700.0,35.0,mixed_use,0.65,pvc,10,92.0,0.0002,0.3,48.77779,0.09291298528673905,0.050006289053226835,0.8999874218935463,0.050006289053226835,J_15_20,316.2,78.7,0.1557,0.669
671,13,21,4300.0,2700.0,31.61,residential_dense,0.8,clay,23,65.28,0.0006,0.3,50.233215,0.18618506900133958,0.05003640464610176,0.05003640464610176,0.8999271907077965,J_15_20,424.3,62.6,0.2971,0.532
672,13,22,4500.0,2700.0,33.27,residential_dense,0.8,clay,2,78.72,0.0006,0.3,46.23899,0.12691336664899103,0.0500155330435833,0.8999689339128333,0.0500155330435833,J_15_20,583.1,92.2,0.1171,0.784
673,13,23,4700.0,2700.0,33.15,residential_dense,0.8,clay,14,71.04,0.0006,0.3,50.07594,0.1319532137389026,0.050019869806825074,0.8999602603863498,0.050019869806825074,J_15_25,424.3,75.0,0.22,0.638
674,13,24,4900.0,2700.0,31.94,commercial,0.9,concrete,8,112.32,0.0003,0.3,45.23694,0.08652320162111271,0.050005537259425206,0.8999889254811495,0.050005537259425206,J_15_25,316.2,84.7,0.1486,0.72
675,13,25,5100.0,2700.0,32.22,mixed_use,0.65,clay,6,76.16,0.0006,0.3,36.55809,0.08863859341844435,0.050004062782866274,0.8999918744342674,0.050004062782866274,J_15_25,316.2,94.0,0.1214,0.799
676,13,26,5300.0,2700.0,31.33,commercial,0.9,pvc,26,79.2,0.0002,0.3,44.63974,0.09936680692697598,0.050012281248459356,0.8999754375030812,0.050012281248459356,J_15_25,424.3,49.3,0.3029,0.419
677,13,27,5500.0,2700.0,33.39,residential_dense,0.8,clay,11,72.96,0.0006,0.3,45.908302,0.11312540949025363,0.050012228144381096,0.8999755437112377,0.050012228144381096,J_15_25,583.1,79.2,0.1943,0.673
678,13,28,5700.0,2700.0,31.54,residential_dense,0.8,pvc,14,88.8,0.0002,0.3,45.23078,0.09229941591636015,0.050006315652285624,0.8999873686954286,0.050006315652285624,J_15_30,424.3,79.5,0.22,0.676
679,13,29,5900.0,2700.0,30.69,commercial,0.9,pvc,9,92.8,0.0002,0.3,47.886425,0.11521616551028008,0.05001258277468465,0.8999748344506306,0.05001258277468465,J_15_30,316.2,87.5,0.1571,0.744
680,13,30,6100.0,2700.0,28.91,residential_dense,0.8,pvc,27,78.4,0.0002,0.2878500599516688,47.76666,0.10850126055779727,0.05002529866408099,0.4865198769623282,0.4634548243735908,J_15_30,316.2,54.6,0.3314,0.464
681,13,31,6300.0,2700.0,25.88,mixed_use,0.65,pvc,6,95.2,0.0002,0.3,28.738354,0.06159395418761604,0.0500008852008462,0.8999982295983076,0.0500008852008462,J_15_30,424.3,86.8,0.1214,0.738
682,13,32,6500.0,2700.0,25.49,mixed_use,0.65,concrete,4,116.16,0.0003,0.3,32.65694,0.07249905194238805,0.050001996532744925,0.8999960069345101,0.050001996532744925,J_15_30,583.1,89.5,0.1043,0.761
683,13,33,6700.0,2700.0,25.76,commercial,0.9,cast_iron,16,122.08,0.0004,0.3,52.775696,0.11372051366533198,0.05002731188220737,0.7415051241144783,0.20846756400331423,J_15_35,424.3,72.9,0.2171,0.62
684,13,34,6900.0,2700.0,23.6,residential_dense,0.8,concrete,19,101.76,0.0003,0.3,35.021202,0.05833053960929788,0.050001520731060276,0.8999969585378794,0.050001520731060276,J_15_35,316.2,70.1,0.2629,0.596
685,13,35,7100.0,2700.0,25.35,residential_dense,0.8,pvc,2,98.4,0.0002,0.3,35.768074,0.07810069149198158,0.05000262502082391,0.899994749958352,0.05000262502082391,J_15_35,316.2,97.0,0.1171,0.824
686,13,36,7300.0,2700.0,24.42,residential_dense,0.8,clay,32,59.52,0.0006,0.3,38.905994,0.08718579786670123,0.05000865364837169,0.8999826927032565,0.05000865364837169,J_15_35,424.3,43.1,0.3743,0.366
687,13,37,7500.0,2700.0,24.42,residential_dense,0.8,cast_iron,16,122.08,0.0004,0.3,42.82128,0.06480019842326992,0.050002449053181,0.899995101893638,0.050002449053181,J_15_35,583.1,69.0,0.2371,0.586
688,13,38,7700.0,2700.0,25.62,residential_light,0.55,pvc,27,78.4,0.0002,0.3,46.945026,0.0814860111765891,0.05000566743336693,0.899988665133266,0.05000566743336693,J_15_40,424.3,54.1,0.2814,0.46
689,13,39,7900.0,2700.0,25.35,residential_light,0.55,concrete,14,106.56,0.0003,0.3,37.566963,0.06422077536262472,0.050001741214242994,0.8999965175715139,0.050001741214242994,J_15_40,316.2,71.7,0.17,0.609
690,13,40,8100.0,2700.0,24.37,residential_light,0.55,clay,28,62.08,0.0006,0.3,45.5122,0.17027745733598076,0.05001536864223071,0.05001536864223071,0.8999692627155386,J_15_40,316.2,47.8,0.29,0.406
691,13,41,8300.0,2700.0,25.51,residential_dense,0.8,cast_iron,20,117.6,0.0004,0.3,51.231247,0.1277684751845292,0.050027142749982836,0.559755736188693,0.39021712106132406,J_15_40,424.3,63.3,0.2714,0.538
692,13,42,8500.0,2700.0,22.72,residential_dense,0.8,clay,20,67.2,0.0006,0.3,45.47431,0.20016397175428835,0.05002636546658934,0.05002636546658934,0.8999472690668213,J_15_40,583.1,64.1,0.2714,0.545
693,13,43,8700.0,2700.0,23.74,residential_dense,0.8,concrete,14,106.56,0.0003,0.3,52.14527,0.0904754724849881,0.050007055494298076,0.8999858890114038,0.050007055494298076,J_15_45,424.3,72.2,0.22,0.614
694,13,44,8900.0,2700.0,23.0,residential_dense,0.8,concrete,11,109.44,0.0003,0.3,50.412,0.08813520073386703,0.05000630917684746,0.899987381646305,0.05000630917684746,J_15_45,316.2,76.3,0.1943,0.649
695,13,45,9100.0,2700.0,21.43,industrial,0.85,hdpe,28,85.36,0.00015,0.3,50.30844,0.10057196847558755,0.05001205713672026,0.8999758857265594,0.05001205713672026,J_15_45,316.2,50.7,0.39,0.431
696,13,46,9300.0,2700.0,21.47,residential_dense,0.8,concrete,14,106.56,0.0003,0.3,39.817238,0.07585769395544645,0.05000397913134651,0.899992041737307,0.05000397913134651,J_15_45,424.3,72.7,0.22,0.618
697,13,47,9500.0,2700.0,19.41,residential_light,0.55,pvc,2,98.4,0.0002,0.3,34.509903,0.07835113066017423,0.05000205469769096,0.899995890604618,0.05000205469769096,J_15_45,583.1,97.2,0.0671,0.826
698,13,48,9700.0,2700.0,21.17,residential_light,0.55,clay,30,60.8,0.0006,0.3,47.004143,0.13101911581856585,0.050016281709414856,0.050016281709414856,0.8999674365811703,J_15_50,424.3,42.5,0.3071,0.361
699,13,49,9900.0,2700.0,19.64,residential_dense,0.8,concrete,12,108.48,0.0003,0.3,40.17826,0.07681404088454469,0.050003717256054125,0.8999925654878916,0.050003717256054125,J_15_50,316.2,78.2,0.2029,0.665
700,14,0,100.0,2900.0,13.72,green_space,0.2,pvc,9,92.8,0.0002,0.3,53.815536,0.08727445093357934,0.11432187023328362,0.8356657686565729,0.05001236111014342,J_15_0,141.4,84.1,0.0971,0.715
701,14,1,300.0,2900.0,15.91,residential_light,0.55,hdpe,10,101.2,0.00015,0.3,50.051376,0.08540457666497207,0.05000448932121519,0.8999910213575696,0.05000448932121519,J_15_0,316.2,77.5,0.1357,0.659
702,14,2,500.0,2900.0,14.92,green_space,0.2,concrete,7,113.28,0.0003,0.3,38.467453,0.09171338348991605,0.17058140186254692,0.7794140917060346,0.050004506431418384,J_15_0,509.9,85.8,0.08,0.729
703,14,3,700.0,2900.0,15.13,industrial,0.85,pvc,20,84.0,0.0002,0.3,49.442493,0.13188368488823518,0.05003187238237786,0.39857563429837234,0.5513924933192499,J_15_5,316.2,60.3,0.3214,0.513
704,14,4,900.0,2900.0,16.05,green_space,0.2,concrete,27,94.08,0.0003,0.3,49.569557,0.06243091495894179,0.0952613829538777,0.8547285398968818,0.050010077149240446,J_15_5,141.4,47.0,0.2514,0.399
705,14,5,1100.0,2900.0,19.39,residential_dense,0.8,hdpe,3,107.36,0.00015,0.3,59.092255,0.11197023589303806,0.050009429008443296,0.8999811419831133,0.050009429008443296,J_15_5,141.4,99.5,0.1257,0.846
706,14,6,1300.0,2900.0,18.81,green_space,0.2,clay,3,78.08,0.0006,0.3,54.343338,0.07519461547542326,0.05000119778506998,0.89999760442986,0.05000119778506998,J_15_5,316.2,92.8,0.0457,0.789
707,14,7,1500.0,2900.0,23.23,green_space,0.2,concrete,13,107.52,0.0003,0.3,53.2458,0.06080880686455997,0.05000046617836072,0.8999990676432785,0.05000046617836072,J_15_5,509.9,79.7,0.1314,0.677
708,14,8,1700.0,2900.0,20.84,green_space,0.2,concrete,29,92.16,0.0003,0.3,49.41345,0.04566075195352297,0.050000426581865404,0.8999991468362691,0.050000426581865404,J_15_10,316.2,45.3,0.2686,0.385
709,14,9,1900.0,2900.0,26.09,residential_light,0.55,cast_iron,23,114.24,0.0004,0.3,44.70101,0.06563978133823911,0.05000258675229008,0.8999948264954197,0.05000258675229008,J_15_10,141.4,60.4,0.2471,0.513
710,14,10,2100.0,2900.0,26.09,residential_light,0.55,cast_iron,19,118.72,0.0004,0.3,42.567852,0.07257575372051668,0.05000311223024229,0.8999937755395153,0.05000311223024229,J_15_10,141.4,68.4,0.2129,0.581
711,14,11,2300.0,2900.0,27.24,residential_light,0.55,cast_iron,9,129.92,0.0004,0.3,43.519844,0.07254403686238722,0.050002051410360536,0.8999958971792789,0.050002051410360536,J_15_10,316.2,84.8,0.1271,0.721
712,14,12,2500.0,2900.0,28.19,industrial,0.85,hdpe,8,102.96,0.00015,0.3,49.1074,0.1028715092218877,0.05000900085099912,0.8999819982980016,0.05000900085099912,J_15_10,509.9,85.3,0.2186,0.725
713,14,13,2700.0,2900.0,30.44,residential_light,0.55,concrete,14,106.56,0.0003,0.3,52.84099,0.08421912440611584,0.050004629667005175,0.8999907406659896,0.050004629667005175,J_15_15,316.2,73.9,0.17,0.628
714,14,14,2900.0,2900.0,31.2,commercial,0.9,pvc,30,76.0,0.0002,0.3,45.845062,0.10537879103651615,0.05001418535291465,0.8999716292941706,0.05001418535291465,J_15_15,141.4,44.5,0.3371,0.378
715,14,15,3100.0,2900.0,33.39,residential_dense,0.8,concrete,6,114.24,0.0003,0.3,52.60051,0.10245949739652671,0.05000784933962031,0.8999843013207594,0.05000784933962031,J_15_15,141.4,93.5,0.1514,0.795
716,14,16,3300.0,2900.0,33.3,mixed_use,0.65,concrete,20,100.8,0.0003,0.3,43.592934,0.07521654702787328,0.05000390724514835,0.8999921855097032,0.05000390724514835,J_15_15,316.2,67.3,0.2414,0.572
717,14,17,3500.0,2900.0,34.06,mixed_use,0.65,clay,14,71.04,0.0006,0.3,38.647034,0.09326550321528733,0.05000614004800456,0.8999877199039907,0.05000614004800456,J_15_15,509.9,79.5,0.19,0.676
718,14,18,3700.0,2900.0,34.1,residential_dense,0.8,cast_iron,26,110.88,0.0004,0.3,52.519936,0.07340828158180927,0.05000517876617954,0.8999896424676408,0.05000517876617954,J_15_20,316.2,49.4,0.3229,0.42
719,14,19,3900.0,2900.0,34.77,mixed_use,0.65,concrete,8,112.32,0.0003,0.3,41.635674,0.0766340118768373,0.050002577057016495,0.8999948458859669,0.050002577057016495,J_15_20,141.4,87.9,0.1386,0.747
720,14,20,4100.0,2900.0,35.32,residential_dense,0.8,pvc,23,81.6,0.0002,0.2883689669467756,40.056175,0.15733205172904097,0.05002131268262557,0.3073271663427399,0.6426515209746345,J_15_20,141.4,63.0,0.2971,0.536
721,14,21,4300.0,2900.0,33.3,mixed_use,0.65,cast_iron,20,117.6,0.0004,0.3,52.676594,0.07445922924897153,0.05000432258772347,0.899991354824553,0.05000432258772347,J_15_20,316.2,60.8,0.2414,0.517
722,14,22,4500.0,2900.0,33.51,residential_dense,0.8,hdpe,4,106.48,0.00015,0.21823352059919682,41.15361,0.06801781320115895,0.050003631094436354,0.8999927378111272,0.050003631094436354,J_15_20,509.9,88.5,0.1343,0.752
723,14,23,4700.0,2900.0,35.29,residential_dense,0.8,concrete,29,92.16,0.0003,0.28752611393336924,41.806583,0.07828500375037489,0.050006946493903026,0.8999861070121938,0.050006946493903026,J_15_25,316.2,50.2,0.3486,0.427
724,14,24,4900.0,2900.0,34.28,mixed_use,0.65,concrete,24,96.96,0.0003,0.3,41.61031,0.08012374717346006,0.050005802154271424,0.899988395691457,0.050005802154271424,J_15_25,141.4,57.5,0.2757,0.489
725,14,25,5100.0,2900.0,33.38,residential_dense,0.8,concrete,25,96.0,0.0003,0.3,55.28975,0.14316696578798196,0.050016231205878836,0.050016231205878836,0.8999675375882423,J_15_25,141.4,58.4,0.3143,0.496
726,14,26,5300.0,2900.0,32.94,mixed_use,0.65,cast_iron,13,125.44,0.0004,0.3,35.59511,0.051202258478666905,0.05000060584359359,0.8999987883128128,0.05000060584359359,J_15_25,316.2,73.0,0.1814,0.62
727,14,27,5500.0,2900.0,32.57,residential_dense,0.8,hdpe,29,84.48,0.00015,0.3,52.562225,0.10741628493590605,0.05002603927667217,0.86534643606267,0.08462752466065772,J_15_25,509.9,50.8,0.3486,0.432
728,14,28,5700.0,2900.0,30.94,residential_dense,0.8,concrete,27,94.08,0.0003,0.3,35.44736,0.06402877280274685,0.050003705426673734,0.8999925891466525,0.050003705426673734,J_15_30,316.2,48.4,0.3314,0.411
729,14,29,5900.0,2900.0,29.93,residential_dense,0.8,concrete,19,101.76,0.0003,0.3,53.017563,0.17616558046483738,0.050018335705663115,0.050018335705663115,0.8999633285886738,J_15_30,141.4,62.4,0.2629,0.53
730,14,30,6100.0,2900.0,30.15,commercial,0.9,concrete,3,117.12,0.0003,0.3,49.882988,0.10596204487573117,0.05000993463761414,0.8999801307247717,0.05000993463761414,J_15_30,141.4,91.2,0.1057,0.775
731,14,31,6300.0,2900.0,28.23,residential_dense,0.8,hdpe,33,80.96,0.00015,0.3,51.929634,0.10495348337914741,0.05001424200418907,0.8999715159916217,0.05001424200418907,J_15_30,316.2,43.7,0.3829,0.371
732,14,32,6500.0,2900.0,28.91,residential_dense,0.8,pvc,8,93.6,0.0002,0.22200734426856034,54.31636,0.08762488223912257,0.05000876653197464,0.8999824669360507,0.05000876653197464,J_15_30,509.9,87.3,0.1686,0.742
733,14,33,6700.0,2900.0,26.14,residential_dense,0.8,pvc,31,75.2,0.0002,0.3,43.95584,0.09239707297411376,0.05001000399654647,0.899979992006907,0.05001000399654647,J_15_35,316.2,44.4,0.3657,0.377
734,14,34,6900.0,2900.0,28.26,residential_dense,0.8,concrete,5,115.2,0.0003,0.3,51.99218,0.09542023590417358,0.05000668393001983,0.8999866321399602,0.05000668393001983,J_15_35,141.4,89.6,0.1429,0.762
735,14,35,7100.0,2900.0,27.15,mixed_use,0.65,concrete,32,89.28,0.0003,0.3,48.03859,0.10458655417614147,0.05001915896164971,0.43319575403731114,0.5167850870010392,J_15_35,141.4,46.2,0.3443,0.393
736,14,36,7300.0,2900.0,26.43,mixed_use,0.65,hdpe,2,108.24,0.00015,0.3,40.065044,0.08260230129295261,0.05000320638593579,0.8999935872281284,0.05000320638593579,J_15_35,316.2,95.3,0.0871,0.81
737,14,37,7500.0,2900.0,26.7,residential_dense,0.8,hdpe,18,94.16,0.00015,0.3,44.22832,0.09083899724392885,0.05000725714215749,0.8999854857156849,0.05000725714215749,J_15_35,509.9,70.8,0.2543,0.602
738,14,38,7700.0,2900.0,26.96,industrial,0.85,pvc,14,88.8,0.0002,0.3,38.400867,0.07299102303249856,0.05000330355565498,0.89999339288869,0.05000330355565498,J_15_40,316.2,74.2,0.27,0.631
739,14,39,7900.0,2900.0,25.92,residential_dense,0.8,pvc,14,88.8,0.0002,0.26951776414335027,41.700176,0.07856813553282213,0.05000543658118944,0.899989126837621,0.05000543658118944,J_15_40,141.4,73.6,0.22,0.626
740,14,40,8100.0,2900.0,22.68,residential_light,0.55,clay,17,69.12,0.0006,0.3,44.053223,0.08347607536670096,0.050004368704782025,0.8999912625904358,0.050004368704782025,J_15_40,141.4,69.0,0.1957,0.586
741,14,41,8300.0,2900.0,22.86,industrial,0.85,hdpe,31,82.72,0.00015,0.3,50.900883,0.11876169875338329,0.050020473888067914,0.8999590522238641,0.050020473888067914,J_15_40,316.2,42.2,0.4157,0.359
742,14,42,8500.0,2900.0,23.11,green_space,0.2,concrete,20,100.8,0.0003,0.3,48.111572,0.05491726637042345,0.05000048186244533,0.8999990362751092,0.05000048186244533,J_15_40,509.9,66.5,0.1914,0.565
743,14,43,8700.0,2900.0,23.32,residential_light,0.55,pvc,14,88.8,0.0002,0.28624339199033316,47.644577,0.08400474711623962,0.05000527397999876,0.8999894520400024,0.05000527397999876,J_15_45,316.2,74.8,0.17,0.636
