zone_id,year,flood_days,avg_degradation,avg_drift_memory,max_load_ratio,avg_rainfall
731,1,87,0.01654027397260274,0.060633698630136984,1.6469,85.084465
731,2,80,0.06719780821917809,0.06777835616438356,1.1711,85.39186
731,3,89,0.15522109589041097,0.12143643835616438,1.4209,85.234055
731,4,86,0.20097397260273975,0.1483049315068493,1.3194,84.84485
731,5,94,0.2270745205479452,0.158473698630137,2.1708,85.90951
732,1,21,0.03264054794520548,0.06785287671232877,1.0668,83.056656
732,2,20,0.08453013698630137,0.07669479452054795,0.9567,83.162025
732,3,24,0.1256241095890411,0.09889616438356164,1.5064,83.46263
732,4,22,0.17480657534246577,0.1275227397260274,1.0955,83.500496
732,5,25,0.2021819178082192,0.13202219178082192,1.4843,83.84271
733,1,97,0.01159232876712329,0.05581671232876713,2.1738,81.42789
733,2,84,0.05040602739726027,0.05743205479452055,1.1554,80.16362
733,3,96,0.07576493150684932,0.06445808219178083,1.1645,80.08698
733,4,100,0.12587643835616438,0.10085753424657534,2.4424,81.62071
733,5,94,0.1855213698630137,0.13795561643835616,1.709,81.25907
734,1,1,0.0066536986301369856,0.05755232876712328,1.0131,78.14822
734,2,0,0.03156246575342466,0.04129479452054794,0.7917,79.02879
734,3,1,0.07236684931506848,0.058842739726027396,1.4837,79.06342
734,4,5,0.10942630136986302,0.08200109589041095,1.6718,79.203064
734,5,4,0.1389591780821918,0.09645808219178083,1.5098,79.184906
735,1,2,0.015338630136986301,0.02741150684931507,1.4263,85.88509
735,2,0,0.054635342465753425,0.041651780821917804,0.8223,86.4097
735,3,2,0.10406630136986302,0.06447068493150684,1.8169,86.48879
735,4,1,0.15904246575342465,0.08373287671232876,1.1792,86.16871
735,5,4,0.1822717808219178,0.07710630136986302,1.1306,87.410934
736,1,0,0.028542191780821916,0.09113150684931506,0.6273,78.81085
736,2,0,0.07996164383561644,0.06941232876712329,0.6341,77.79288
736,3,2,0.13341150684931508,0.09996986301369862,1.0921,78.51751
736,4,0,0.18873452054794518,0.12513452054794522,0.6423,78.20595
736,5,3,0.24368027397260275,0.13835424657534245,1.1295,79.37726
737,1,16,0.013135616438356165,0.023118904109589042,1.7339,85.63277
737,2,19,0.033545205479452056,0.03459780821917808,0.9397,84.14257
737,3,20,0.046186301369863014,0.041601917808219174,1.9369,85.4748
737,4,37,0.08125397260273973,0.06409917808219179,1.3346,85.83833
737,5,25,0.11836465753424658,0.08622958904109589,0.9822,85.27096
738,1,37,0.009374794520547946,0.02241753424657534,1.7674,79.7797
738,2,44,0.03755095890410959,0.03865232876712329,1.1055,79.2963
738,3,51,0.07508520547945205,0.06323150684931507,1.9134,81.06471
738,4,44,0.12304191780821917,0.09506328767123287,1.3952,80.21808
738,5,41,0.1732868493150685,0.12276301369863014,1.6294,79.95101
739,1,13,0.00633945205479452,0.02657178082191781,1.3435,77.41576
739,2,18,0.034184931506849314,0.04173945205479452,1.2617,78.109535
739,3,14,0.07066246575342465,0.0633241095890411,1.7321,77.58129
739,4,21,0.08783150684931508,0.06836849315068493,1.6254,79.4214
739,5,20,0.13183424657534248,0.09379506849315068,1.9941,78.52066
740,1,1,0.019467397260273973,0.06151890410958904,0.8682,80.364655
740,2,1,0.08280684931506849,0.07292109589041096,0.8624,78.87819
740,3,2,0.11947945205479452,0.0910613698630137,1.0801,80.47701
740,4,4,0.1570786301369863,0.11054575342465754,1.8297,80.07307
740,5,7,0.2341690410958904,0.14209561643835616,1.301,80.85773
741,1,59,0.004531780821917808,0.05649260273972603,1.1353,76.74416
741,2,53,0.03068164383561644,0.03638356164383561,1.8372,77.29479
741,3,75,0.08741205479452055,0.07466164383561644,2.4179,78.290985
741,4,67,0.14597260273972604,0.11231671232876714,1.7057,77.88814
741,5,63,0.18334219178082192,0.13233999999999999,2.1211,77.67523
742,1,0,0.010664383561643835,0.12378246575342465,0.2281,84.3885
742,2,0,0.049313150684931514,0.09481369863013699,0.241,84.16984
742,3,0,0.08273424657534247,0.07013068493150684,0.3628,85.42718
742,4,0,0.1153641095890411,0.0798545205479452,0.216,83.39394
742,5,0,0.15991917808219178,0.09945342465753425,0.346,84.41663
743,1,0,0.009862739726027397,0.06722246575342467,0.6692,79.903175
743,2,0,0.04047013698630137,0.04573397260273973,0.6613,79.95397
743,3,2,0.08501397260273973,0.06715835616438356,1.3622,80.790306
743,4,2,0.13117671232876713,0.09380438356164383,1.2945,81.232086
743,5,1,0.15157561643835615,0.0996841095890411,0.9351,80.11844
744,1,54,0.00982876712328767,0.060691780821917805,1.6302,76.48104
744,2,47,0.0507158904109589,0.0496013698630137,1.0695,75.431145
744,3,57,0.0917309589041096,0.07731643835616439,2.3066,76.82847
744,4,55,0.1310054794520548,0.10139945205479453,1.4959,75.89866
744,5,64,0.1701764383561644,0.1239731506849315,1.7555,76.59543
745,1,1,0.012365205479452055,0.058238630136986304,1.1874,87.43792
745,2,1,0.03946465753424658,0.04414356164383562,1.45,86.1214
745,3,3,0.06878657534246575,0.05813753424657534,1.0276,86.7451
745,4,0,0.10767671232876712,0.08331561643835617,0.8241,86.031395
745,5,2,0.1297808219178082,0.0940205479452055,1.3482,87.16874
746,1,0,0.018456164383561645,0.12634383561643836,0.2195,78.44301
746,2,0,0.04506904109589041,0.09932383561643836,0.4128,78.36197
746,3,0,0.08059068493150685,0.07569150684931507,0.4339,78.57556
746,4,0,0.13196465753424658,0.08707616438356165,0.2807,78.3974
746,5,0,0.16083424657534248,0.0982372602739726,0.2246,77.80249
747,1,1,0.0067167123287671235,0.04715123287671233,1.0596,80.8563
747,2,0,0.04324547945205479,0.05117808219178082,0.783,80.59989
747,3,2,0.0960945205479452,0.07295095890410959,1.6166,81.9594
747,4,3,0.14158630136986303,0.10022520547945206,1.4828,82.10635
747,5,3,0.18692027397260272,0.1195186301369863,1.4189,82.10981
748,1,0,0.029349041095890413,0.16013753424657534,0.482,86.53975
748,2,0,0.08494219178082192,0.08235369863013699,0.3068,86.93389
748,3,0,0.12588493150684932,0.10050849315068493,0.4927,87.54734
748,4,0,0.19310383561643835,0.13041041095890413,0.6152,87.270386
748,5,0,0.25519260273972605,0.14869698630136988,0.4627,87.21792
749,1,0,0.005764931506849315,0.07969150684931507,0.3257,82.69025
749,2,0,0.04400465753424657,0.07774356164383561,0.3309,81.83523
749,3,0,0.08345506849315068,0.07665232876712329,0.3353,81.363754
749,4,0,0.10129945205479451,0.0678227397260274,0.4466,83.03485
749,5,0,0.126273698630137,0.07598301369863013,0.3951,81.31798
750,1,0,0.04352,0.1800246575342466,0.3059,74.88345
750,2,0,0.097193698630137,0.11813424657534247,0.3641,74.72553
750,3,0,0.14858000000000002,0.10499561643835616,0.2282,74.276
750,4,0,0.21811342465753425,0.13430794520547945,0.3357,74.29529
750,5,0,0.26783260273972603,0.14809506849315068,0.3585,74.72436
751,1,1,0.01256027397260274,0.03166438356164383,1.0814,87.45888
751,2,0,0.04332575342465753,0.04699835616438356,0.7934,87.28233
751,3,2,0.05185479452054794,0.047623835616438355,1.3644,88.630905
751,4,1,0.06818794520547945,0.05220575342465753,0.9725,87.62085
751,5,3,0.11850027397260274,0.08071095890410958,1.0689,86.70085
752,1,83,0.013771232876712329,0.047411232876712325,1.7955,82.273125
752,2,92,0.048408493150684934,0.05300054794520548,1.1875,82.24707
752,3,100,0.15786575342465753,0.11830739726027398,2.3117,83.01762
752,4,97,0.2225380821917808,0.1544868493150685,2.2471,83.259315
752,5,95,0.29438575342465756,0.17725205479452055,1.532,82.756134
753,1,20,0.007187945205479452,0.019173698630136987,1.4199,77.76449
753,2,19,0.03700246575342466,0.034403013698630136,1.2455,77.67206
753,3,31,0.08388328767123288,0.06392602739726026,2.019,78.69107
753,4,17,0.13003369863013697,0.09197945205479452,1.8322,76.94269
753,5,30,0.18790684931506849,0.12140027397260275,1.6575,78.63261
754,1,0,0.019698904109589042,0.01947068493150685,0.6543,74.5691
754,2,1,0.038621643835616434,0.02869835616438356,1.2752,74.86578
754,3,1,0.05075890410958905,0.03416739726027397,0.9878,74.49266
754,4,3,0.07278027397260274,0.04448794520547945,1.2368,74.63542
754,5,2,0.09407780821917808,0.05285205479452055,1.3838,76.00143
755,1,107,0.0089,0.04394,1.7497,84.074905
755,2,101,0.018156986301369863,0.038274246575342466,1.1746,84.74931
755,3,104,0.03488520547945206,0.03886657534246575,1.5953,85.22112
755,4,105,0.05912054794520548,0.05200547945205479,1.8965,85.958275
755,5,100,0.07479123287671233,0.06260246575342467,2.2725,85.81046
756,1,5,0.008671506849315069,0.03425643835616438,1.6983,82.6546
756,2,4,0.033725753424657536,0.04442849315068493,1.5521,81.98449
756,3,7,0.06945616438356164,0.06012767123287671,1.8663,82.81345
756,4,6,0.10746246575342465,0.08069671232876713,1.8364,83.56926
756,5,12,0.1376041095890411,0.09612712328767123,1.2421,82.38611
757,1,1,0.010469041095890412,0.020825479452054794,1.0187,81.03449
757,2,0,0.05171369863013698,0.03662109589041096,0.7862,80.610985
757,3,1,0.09175287671232878,0.05258246575342465,0.9589,79.49814
757,4,1,0.1309621917808219,0.06565506849315068,1.2228,81.37894
757,5,5,0.1648772602739726,0.06741013698630137,1.3219,82.852005
758,1,0,0.019685479452054795,0.0784013698630137,0.5965,86.67082
758,2,0,0.05120164383561644,0.052876164383561644,0.5957,86.459015
758,3,1,0.08882931506849315,0.06936547945205479,1.1154,86.821014
758,4,0,0.12515835616438356,0.08830630136986302,0.5979,86.48359
758,5,0,0.16276191780821916,0.10308465753424657,0.5891,85.63715
759,1,25,0.018644657534246576,0.048227397260273974,1.0089,84.48052
759,2,28,0.07319753424657534,0.06367698630136986,0.9796,84.97184
759,3,45,0.13165205479452055,0.09892520547945206,1.8093,87.13373
759,4,41,0.16570054794520547,0.11573123287671233,1.573,85.57869
759,5,29,0.1887780821917808,0.12011232876712329,1.6511,85.61901
760,1,120,0.039347397260273975,0.046866301369863014,1.698,74.87691
760,2,113,0.11380657534246576,0.07788739726027397,1.9056,75.19956
760,3,112,0.1847419178082192,0.10384739726027398,2.1929,74.37726
760,4,114,0.23890712328767122,0.10550767123287672,1.4175,74.65288
760,5,127,0.2758378082191781,0.10978246575342465,2.6097,76.84137
761,1,1,0.050687671232876715,0.09174958904109588,1.2893,76.34175
761,2,1,0.14980356164383563,0.11449671232876713,0.8719,76.90159
761,3,1,0.1892123287671233,0.13022301369863012,1.383,77.05822
761,4,5,0.2405104109589041,0.1430671232876712,1.656,78.52318
761,5,4,0.2917835616438356,0.14677534246575344,1.3768,77.68441
762,1,1,0.006333698630136986,0.058653424657534245,0.9053,75.94109
762,2,0,0.021172602739726026,0.03450109589041096,0.7499,76.09296
762,3,2,0.04835643835616438,0.04325506849315069,1.4507,76.48085
762,4,1,0.08459534246575343,0.06666493150684931,1.4847,77.0111
762,5,1,0.12990849315068495,0.09343945205479452,1.2434,77.198875
763,1,92,0.014021369863013698,0.019146575342465753,1.2003,84.68551
763,2,80,0.061614246575342466,0.045743835616438355,1.1838,83.34381
763,3,97,0.09963178082191781,0.06746849315068494,1.6953,84.31373
763,4,106,0.15156794520547945,0.09731698630136985,1.0978,83.23085
763,5,97,0.20295068493150684,0.12042575342465753,2.0527,84.676056
764,1,7,0.018961095890410957,0.06288602739726026,0.8848,72.27068
764,2,9,0.04279972602739726,0.04149698630136986,1.6784,72.516
764,3,3,0.06147232876712329,0.05281068493150685,0.8737,72.57351
764,4,7,0.09599041095890411,0.07302958904109588,0.8904,71.8686
764,5,13,0.1709282191780822,0.11553753424657534,1.6707,73.07474
765,1,18,0.0034008219178082192,0.017033972602739724,1.5499,81.449265
765,2,23,0.05322027397260274,0.041546849315068496,1.7581,81.87603
765,3,20,0.11252657534246575,0.07136219178082191,1.1301,80.56718
765,4,15,0.13585287671232876,0.07890054794520548,1.107,82.3749
765,5,24,0.14791616438356164,0.07578520547945206,1.6426,82.08071
766,1,11,0.009773424657534247,0.058830136986301365,0.9291,84.34099
766,2,12,0.054747123287671236,0.053018356164383565,0.9286,84.94531
766,3,19,0.08891068493150685,0.07711452054794521,1.9868,86.18816
766,4,23,0.13817616438356164,0.11047287671232878,1.7466,85.416954
766,5,17,0.1768317808219178,0.12940739726027398,1.455,85.9223
767,1,91,0.019925479452054796,0.06424794520547945,1.1293,85.47589
767,2,92,0.06354246575342466,0.06682301369863014,1.1139,85.76121
767,3,94,0.08586082191780822,0.07382493150684932,1.7794,87.122215
767,4,91,0.1076890410958904,0.08845945205479452,2.5359,86.44367
767,5,102,0.12428219178082192,0.09812082191780823,1.1882,85.92669
768,1,144,0.04157972602739726,0.0642841095890411,2.1204,77.1208
768,2,157,0.09123835616438356,0.08508493150684932,1.4855,77.6468
768,3,157,0.13832328767123286,0.10908328767123286,2.3169,78.39301
768,4,152,0.21418986301369863,0.13998904109589042,2.4889,77.02468
768,5,159,0.29432602739726027,0.15406,2.4551,77.7869
769,1,62,0.02322986301369863,0.053099999999999994,1.0834,84.69266
769,2,69,0.08205890410958903,0.07994657534246576,1.0918,85.71539
769,3,72,0.13760438356164384,0.11222301369863014,1.7984,86.647995
769,4,74,0.18030739726027398,0.13953753424657533,1.1327,85.26874
769,5,81,0.2582413698630137,0.18661890410958903,2.1478,86.41496
770,1,0,0.020016438356164384,0.03132904109589041,0.7895,73.40531
770,2,0,0.045827945205479455,0.04602602739726027,0.7415,73.464386
770,3,0,0.06467616438356165,0.05570876712328767,0.7256,73.942
770,4,1,0.08589013698630138,0.06609698630136986,1.2266,73.600494
770,5,3,0.1220731506849315,0.08212082191780821,1.1345,74.21597
771,1,53,0.009122739726027397,0.02322191780821918,1.5762,85.608986
771,2,51,0.05012767123287672,0.050245205479452056,1.0211,85.05011
771,3,64,0.0914350684931507,0.07777424657534246,1.5874,86.00556
771,4,62,0.14989863013698632,0.1157041095890411,1.9356,86.02438
771,5,63,0.18108657534246575,0.13074219178082191,1.9125,86.45509
772,1,2,0.022687397260273974,0.025439452054794517,1.2654,73.55457
772,2,0,0.07237808219178082,0.04819424657534247,0.6946,74.4243
772,3,1,0.11518712328767124,0.06694904109589041,0.8533,75.00942
772,4,1,0.15559917808219179,0.08378410958904109,1.3839,73.89189
772,5,3,0.2067153424657534,0.09837369863013698,1.3654,74.85622
773,1,0,0.0167786301369863,0.030995890410958904,0.7777,77.97463
773,2,0,0.07710520547945206,0.05229561643835617,0.7967,77.71356
773,3,2,0.10350082191780821,0.0627041095890411,1.2467,78.51663
773,4,0,0.1298,0.07003287671232877,0.7733,78.60027
773,5,1,0.16372328767123287,0.07416794520547945,1.1925,79.45222
774,1,70,0.03806082191780822,0.05854575342465753,1.0981,84.514465
774,2,69,0.10291287671232877,0.09537452054794521,1.0776,84.94124
774,3,77,0.1581476712328767,0.12660164383561645,1.7258,85.13395
774,4,72,0.1996504109589041,0.14828301369863015,1.2103,84.85134
774,5,73,0.23566,0.16174438356164383,2.0189,86.096436
775,1,1,0.018158904109589043,0.05304520547945205,1.1281,75.61088
775,2,1,0.05278876712328767,0.05836904109589041,0.8803,75.83233
775,3,2,0.0892668493150685,0.06774931506849315,1.6074,75.1297
775,4,1,0.11865999999999999,0.08387643835616437,1.1624,74.67554
775,5,3,0.14787698630136986,0.09670520547945206,1.6511,74.41954
776,1,0,0.021316712328767123,0.07087698630136986,0.7352,75.93312
776,2,0,0.05626986301369863,0.06156246575342465,0.6065,74.828545
776,3,0,0.09390328767123289,0.06919808219178082,0.6319,76.23953
776,4,2,0.14937835616438355,0.09942465753424658,0.9757,77.04263
776,5,2,0.19681972602739728,0.11715972602739726,1.2497,76.59822
777,1,6,0.03012027397260274,0.0366454794520548,1.538,84.13657
777,2,3,0.054806027397260274,0.044437534246575344,0.968,83.85905
777,3,13,0.0772745205479452,0.05444465753424657,1.7234,84.88943
777,4,6,0.09900219178082192,0.06279123287671233,1.6528,83.71444
777,5,4,0.11111041095890412,0.0649586301369863,1.2835,82.63691
778,1,0,0.01546082191780822,0.07538054794520548,0.632,84.28844
778,2,0,0.08088712328767124,0.07126794520547945,0.6704,84.15704
778,3,1,0.11147753424657535,0.08459972602739727,1.0745,84.93038
778,4,2,0.14922465753424657,0.10345287671232876,1.2357,84.60447
778,5,2,0.18372849315068493,0.11264219178082192,0.9041,83.37035
779,1,1,0.035525479452054795,0.07815945205479452,0.9203,82.294716
779,2,1,0.09863780821917809,0.08387534246575343,1.1039,82.31668
779,3,3,0.1400041095890411,0.10267095890410959,1.4613,83.0566
779,4,0,0.16321205479452056,0.10909232876712328,0.8355,81.86145
779,5,1,0.23004383561643835,0.12983506849315068,1.0123,82.65131
780,1,29,0.014407123287671233,0.04765342465753424,1.3042,83.08586
780,2,18,0.04656821917808219,0.0459427397260274,1.0047,82.962906
780,3,26,0.08348465753424658,0.06460301369863014,0.9646,82.60159
780,4,24,0.10946493150684933,0.08069150684931507,1.8561,83.44672
780,5,34,0.14122219178082193,0.0986254794520548,2.1352,84.42762
781,1,0,0.026015068493150686,0.026875068493150685,0.7496,80.173805
781,2,0,0.08055068493150686,0.051931780821917815,0.7874,80.77682
781,3,2,0.15189698630136986,0.08765041095890411,1.1088,81.236
781,4,1,0.2002621917808219,0.10228465753424658,1.1048,81.20668
781,5,0,0.23505643835616435,0.11066876712328767,0.7083,80.7469
782,1,81,0.004918904109589042,0.06385095890410958,1.1121,76.28701
782,2,79,0.019896164383561645,0.03022164383561644,1.2148,75.96449
782,3,74,0.02821068493150685,0.03367013698630137,1.5945,77.08537
782,4,64,0.062064383561643836,0.05746876712328767,2.5432,76.36877
782,5,80,0.08960794520547945,0.07775397260273972,2.3343,77.9834
783,1,0,0.01636082191780822,0.055710410958904104,0.7357,76.6094
783,2,0,0.06129150684931507,0.0635772602739726,0.7804,77.66208
783,3,0,0.11572191780821918,0.08428821917808219,0.7196,78.07137
783,4,2,0.14817178082191781,0.10012739726027398,1.0199,77.44537
783,5,4,0.17890520547945205,0.10989643835616439,1.3732,78.63562
784,1,0,0.020092328767123288,0.032181917808219176,0.8427,74.81265
784,2,2,0.05799424657534247,0.05544904109589041,1.6011,75.031975
784,3,3,0.07810986301369863,0.06539643835616439,1.7927,76.24381
784,4,4,0.10594082191780821,0.07917068493150685,1.7901,75.17184
784,5,5,0.13239972602739725,0.08688,1.474,75.72553
785,1,90,0.006433698630136987,0.05863123287671233,1.7294,85.91529
785,2,75,0.026314246575342464,0.03636630136986301,1.1269,86.04674
785,3,81,0.08333534246575343,0.07209917808219178,1.4166,86.630905
785,4,90,0.12408438356164384,0.1010364383561644,1.7476,87.472305
785,5,86,0.15778657534246576,0.12097397260273973,1.3945,86.2889
786,1,104,0.043384383561643834,0.07758958904109589,1.413,81.246056
786,2,102,0.0705041095890411,0.0760076712328767,2.3738,81.418
786,3,105,0.08475260273972603,0.07326246575342465,1.204,81.60288
786,4,103,0.10900301369863014,0.08843972602739728,1.3885,81.55293
786,5,101,0.15559972602739727,0.12132082191780821,2.5205,82.94929
787,1,82,0.04931780821917808,0.044277534246575344,2.0246,79.101616
787,2,85,0.1476027397260274,0.08595232876712329,1.1397,78.55154
787,3,87,0.2231476712328767,0.10490575342465752,2.3947,79.717094
787,4,84,0.25455698630136986,0.09355397260273972,1.14,78.10614
787,5,84,0.2833230136986301,0.09780246575342465,1.8972,79.27885
788,1,151,0.03670794520547945,0.06775068493150685,1.516,80.25674
788,2,157,0.10716602739726028,0.09737178082191782,1.6283,78.94753
788,3,156,0.1627876712328767,0.12836712328767122,2.3054,80.78301
788,4,147,0.19429780821917808,0.13836438356164382,3.1433,79.712494
788,5,144,0.24997287671232876,0.14838109589041096,3.0404,80.52671
789,1,0,0.01594986301369863,0.02235178082191781,0.8058,86.97605
789,2,0,0.07799424657534247,0.05168931506849315,0.8309,87.284386
789,3,1,0.1320717808219178,0.07733013698630137,0.8989,87.62488
789,4,1,0.1568627397260274,0.08268109589041096,1.5668,87.28687
789,5,3,0.20124,0.09644246575342466,1.1722,87.47975
790,1,0,0.00920958904109589,0.08862739726027397,0.5978,74.405754
790,2,1,0.036719999999999996,0.04300082191780822,0.8933,74.33589
790,3,1,0.09019369863013697,0.07544410958904109,0.8545,75.29809
790,4,0,0.12350438356164382,0.0927531506849315,0.7856,74.53556
790,5,0,0.1686882191780822,0.1129131506849315,0.8352,74.90504
791,1,0,0.01678191780821918,0.06485479452054795,0.7865,81.82737
791,2,0,0.05241917808219178,0.053507945205479454,0.7373,81.363945
791,3,2,0.10175835616438357,0.07897780821917808,1.5656,81.19438
791,4,2,0.1759731506849315,0.12284438356164383,1.7043,82.46899
791,5,2,0.24123479452054797,0.14553095890410958,1.3569,81.65282
792,1,0,0.03191534246575343,0.10155972602739725,0.3556,80.30827
792,2,0,0.11559232876712329,0.10664630136986301,0.3667,80.38118
792,3,0,0.16837150684931507,0.10469643835616438,0.3507,80.46622
792,4,0,0.22700931506849317,0.12410958904109588,0.5652,80.927475
792,5,0,0.2769060273972603,0.13029726027397262,0.7755,81.20318
793,1,1,0.02576,0.02253780821917808,1.0632,82.23417
793,2,0,0.08779999999999999,0.05246383561643836,0.588,81.96742
793,3,0,0.12133068493150685,0.06702657534246576,0.7827,81.91343
793,4,0,0.16130054794520546,0.08041780821917809,0.7421,82.790245
793,5,0,0.199466301369863,0.08469232876712329,0.7221,81.4315
794,1,0,0.01512054794520548,0.03485178082191781,0.8136,72.12271
794,2,0,0.03306986301369863,0.03518794520547945,0.8155,72.07052
794,3,2,0.07086602739726028,0.05088876712328767,1.1736,72.41307
794,4,3,0.11277835616438356,0.0739627397260274,1.5884,72.22556
794,5,3,0.15457287671232878,0.09449835616438357,1.4152,72.82852
795,1,122,0.03112904109589041,0.07869890410958905,1.7541,86.28542
795,2,130,0.10444547945205479,0.10080164383561643,1.2894,86.22285
795,3,130,0.1494854794520548,0.13335616438356163,2.0232,86.47197
795,4,127,0.1928942465753425,0.16441698630136986,1.2336,85.98965
795,5,128,0.23638602739726028,0.19406356164383562,2.4327,87.37376
796,1,6,0.017046575342465755,0.03713917808219178,1.5112,86.285614
796,2,0,0.053210410958904115,0.056727397260273975,0.8373,85.6483
796,3,7,0.08463671232876711,0.0708495890410959,1.8095,87.84879
796,4,8,0.14971780821917807,0.10677452054794521,1.7748,87.60685
796,5,5,0.19543890410958903,0.12503260273972602,0.954,87.70876
797,1,0,0.013051506849315069,0.16705671232876712,0.2455,82.425125
797,2,0,0.046422739726027396,0.11525945205479451,0.1683,81.815094
797,3,0,0.08361479452054794,0.07762383561643835,0.1718,81.094055
797,4,0,0.12745616438356167,0.09279013698630137,0.2944,82.37263
797,5,0,0.1809821917808219,0.11627342465753424,0.3232,81.745155
798,1,0,0.022416164383561647,0.09132,0.4866,82.15186
798,2,0,0.08697972602739726,0.07965698630136986,0.4912,84.24589
798,3,0,0.1342509589041096,0.09321726027397259,0.6734,83.321594
798,4,0,0.15947205479452053,0.10177972602739725,0.7038,84.192055
798,5,0,0.18742739726027396,0.10670739726027398,0.5476,83.67783
799,1,0,0.020901917808219178,0.11586109589041095,0.2432,86.77981
799,2,0,0.06250904109589041,0.09656493150684932,0.2335,87.0974
799,3,0,0.08481095890410958,0.07046109589041095,0.4807,87.34841
799,4,0,0.1199958904109589,0.0795745205479452,0.2976,87.1037
799,5,0,0.18013561643835616,0.10579424657534246,0.4145,88.00795
800,1,30,0.025975342465753424,0.025463287671232876,1.2435,83.133804
800,2,43,0.11360082191780822,0.07886931506849315,1.0357,83.03706
800,3,40,0.16251315068493152,0.10251534246575343,1.9509,84.250824
800,4,36,0.23276958904109588,0.12843808219178082,1.8976,84.403725
800,5,43,0.27958794520547947,0.14778739726027398,1.6141,84.936935
801,1,1,0.020965479452054795,0.04832849315068494,0.9327,73.73154
801,2,1,0.0793331506849315,0.07398520547945206,0.8565,73.99367
801,3,5,0.12417945205479451,0.09086904109589042,1.188,75.375046
801,4,1,0.18974712328767124,0.12243671232876713,0.8953,73.348
801,5,5,0.2261704109589041,0.12628,1.3967,75.85208
802,1,24,0.013953424657534247,0.05025342465753425,0.9798,81.40639
802,2,15,0.04783780821917808,0.05162821917808219,0.9636,81.267426
802,3,24,0.10346876712328767,0.08425698630136985,1.6992,81.6603
802,4,28,0.12797424657534245,0.09903342465753424,1.6729,81.50419
802,5,33,0.1501358904109589,0.10961616438356164,1.2108,81.48677
803,1,3,0.018114794520547945,0.05478356164383561,0.8681,81.44545
803,2,4,0.059295068493150686,0.051595342465753424,1.8881,81.46172
803,3,3,0.08536876712328767,0.0650117808219178,1.7938,82.23669
803,4,4,0.16964301369863014,0.1132013698630137,0.8683,82.20756
803,5,7,0.23746493150684933,0.13900602739726028,1.5109,82.335724
804,1,0,0.00810054794520548,0.05946,0.7775,78.74082
804,2,1,0.04821397260273972,0.050535342465753426,1.2926,78.52841
804,3,2,0.0630454794520548,0.05438602739726027,1.7542,79.33378
804,4,0,0.09169753424657534,0.07267479452054794,0.7972,79.16898
804,5,2,0.12872438356164384,0.0938054794520548,1.2185,80.226
805,1,1,0.00726027397260274,0.04222109589041096,0.8531,83.47679
805,2,8,0.033564657534246575,0.04327287671232877,1.8192,85.02326
805,3,2,0.0656545205479452,0.05375041095890411,0.8524,82.89146
805,4,11,0.10756767123287671,0.08237397260273972,1.5067,85.28501
805,5,14,0.14130027397260275,0.10248,1.4564,85.511696
806,1,0,0.01767835616438356,0.06578602739726028,0.8415,87.34518
806,2,2,0.07173972602739725,0.0648254794520548,1.1972,86.916435
806,3,3,0.09448493150684932,0.07811068493150686,1.6273,88.00866
806,4,1,0.13664383561643836,0.10303589041095891,1.6198,86.4611
806,5,2,0.1851186301369863,0.12400301369863014,0.9048,87.28907
807,1,0,0.02928986301369863,0.14870520547945207,0.2705,87.22884
807,2,0,0.08660054794520548,0.1090813698630137,0.2304,87.39959
807,3,0,0.1461427397260274,0.0995958904109589,0.4197,86.74096
807,4,0,0.1828090410958904,0.11366739726027397,0.301,86.89482
807,5,0,0.24884328767123287,0.1371972602739726,0.3244,87.95469
808,1,154,0.050767397260273975,0.08187917808219178,1.502,78.462135
808,2,158,0.0998282191780822,0.10082164383561644,1.5036,79.73704
808,3,148,0.14281726027397262,0.12437041095890412,2.8069,78.91173
808,4,155,0.17976465753424656,0.1483504109589041,2.5646,78.89315
808,5,163,0.22295835616438356,0.1821049315068493,2.4766,80.184166
809,1,1,0.018313972602739724,0.05038,0.9664,74.18479
809,2,0,0.03439671232876712,0.04923178082191781,0.6065,73.65498
809,3,1,0.08839561643835617,0.06946410958904109,1.18,74.37343
809,4,0,0.11577780821917807,0.07536986301369863,0.5814,74.116516
809,5,0,0.1560378082191781,0.09360712328767123,0.7709,74.86406
810,1,7,0.017644931506849315,0.04560054794520548,0.9229,87.14255
810,2,13,0.06365863013698629,0.06453671232876712,0.9231,87.20277
810,3,24,0.09965890410958905,0.07929342465753425,1.9261,88.770935
810,4,20,0.1212931506849315,0.09047972602739726,1.4416,87.82115
810,5,28,0.16847424657534246,0.11831260273972603,1.3442,89.205124
811,1,0,0.031121369863013698,0.1538813698630137,0.299,86.46044
811,2,0,0.07119616438356165,0.07427835616438357,0.306,85.722084
811,3,0,0.12084246575342467,0.09572027397260274,0.3533,85.95055
811,4,0,0.19521150684931507,0.129533698630137,0.6727,85.63803
811,5,0,0.2731906849315069,0.1547654794520548,0.6406,86.64594
812,1,0,0.013671506849315068,0.029105753424657533,0.7305,73.94496
812,2,1,0.05748356164383562,0.04337178082191781,1.1547,74.68337
812,3,2,0.10433232876712328,0.06286602739726027,1.2494,75.56783
812,4,1,0.14777260273972603,0.07647506849315068,1.0023,73.87732
812,5,2,0.18153589041095888,0.07949616438356165,1.1429,75.34175
813,1,0,0.014917534246575341,0.06798191780821919,0.8192,86.60951
813,2,0,0.04033506849315069,0.045579726027397266,0.7093,86.712494
813,3,2,0.06996383561643836,0.058282465753424655,1.3041,87.22932
