zone_id,grid_row,grid_col,x_m,y_m,elevation_m,land_use,runoff_coeff,drain_material,drain_age_yrs,drain_capacity,degradation_rate,degradation_factor,soil_saturation,drift_memory,drift_w1,drift_w2,drift_w3,nearest_drain_node,dist_to_drain_m,infra_health_score,blockage_prob_initial,ideal_flow_efficiency
346,6,46,9300.0,1300.0,18.86,residential_light,0.55,concrete,8,112.32,0.0003,0.1620117258621654,49.069263,0.09050284381349641,0.3060555739134772,0.6439295693481659,0.05001485673835687,J_5_45,424.3,87.0,0.1186,0.739
347,6,47,9500.0,1300.0,18.47,residential_light,0.55,pvc,2,98.4,0.0002,0.09846687980100588,33.936035,0.07261287207354275,0.41711502673571543,0.5328783804154376,0.05000659284884692,J_5_45,583.1,91.9,0.0671,0.781
348,6,48,9700.0,1300.0,18.41,residential_dense,0.8,pvc,5,96.0,0.0002,0.2404272860565593,45.02367,0.08138391755443114,0.05000555181484218,0.8999888963703155,0.05000555181484218,J_5_50,424.3,89.7,0.1429,0.762
349,6,49,9900.0,1300.0,17.92,industrial,0.85,pvc,19,84.8,0.0002,0.2349178384164245,48.636246,0.12625581852989437,0.05003052097553134,0.4574584997216965,0.4925109793027721,J_5_50,316.2,67.1,0.3129,0.57
350,7,0,100.0,1500.0,10.49,residential_dense,0.8,hdpe,10,101.2,0.00015,0.158997723543044,46.135212,0.06980879789134654,0.2386786204251335,0.7113117484862868,0.05000963108857962,J_5_0,509.9,82.0,0.1857,0.697
351,7,1,300.0,1500.0,11.96,residential_light,0.55,clay,8,74.88,0.0006,0.23630840965818967,56.024925,0.09935657508602734,0.05000948433603728,0.8999810313279254,0.05000948433603728,J_5_0,583.1,89.2,0.1186,0.758
352,7,2,500.0,1500.0,11.86,residential_light,0.55,cast_iron,20,117.6,0.0004,0.2285110688185741,44.002743,0.08758191025778074,0.21885019659946436,0.7311344722028925,0.05001533119764299,J_5_0,707.1,65.6,0.2214,0.558
353,7,3,700.0,1500.0,11.58,industrial,0.85,concrete,27,94.08,0.0003,0.16292891160676476,35.256886,0.06695314013147854,0.2997232105276818,0.6502522300662901,0.050024559406028145,J_5_5,583.1,48.0,0.3814,0.408
354,7,4,900.0,1500.0,12.66,residential_light,0.55,concrete,34,87.36,0.0003,0.21760516290434792,36.975357,0.07495114842686643,0.22496665321904674,0.5641651586974538,0.21086818808349944,J_5_5,509.9,34.5,0.3414,0.293
355,7,5,1100.0,1500.0,12.8,residential_light,0.55,pvc,19,84.8,0.0002,0.18405315451932944,51.31048,0.09778793883372039,0.3194470062381728,0.6305332117645149,0.05001978199731223,J_5_5,509.9,67.2,0.2129,0.571
356,7,6,1300.0,1500.0,15.07,residential_light,0.55,pvc,5,96.0,0.0002,0.14338167373679125,36.963634,0.08248461232211074,0.35669204762034934,0.5933013705053802,0.05000658187427047,J_5_5,583.1,86.3,0.0929,0.734
357,7,7,1500.0,1500.0,16.2,residential_light,0.55,clay,14,71.04,0.0006,0.26647585109652855,49.288544,0.09819242814878909,0.05000924400514246,0.899981511989715,0.05000924400514246,J_5_5,707.1,75.7,0.17,0.643
358,7,8,1700.0,1500.0,18.3,residential_dense,0.8,concrete,3,117.12,0.0003,0.16135367227276698,50.578026,0.09091809852300949,0.26648938592891536,0.6834889415716551,0.050021672499429515,J_5_10,583.1,99.0,0.1257,0.842
359,7,9,1900.0,1500.0,18.69,residential_dense,0.8,clay,10,73.6,0.0006,0.24203164774360267,49.67764,0.12969506732167366,0.2481390986994327,0.701820397222537,0.05004050407803027,J_5_10,509.9,82.8,0.1857,0.704
360,7,10,2100.0,1500.0,21.58,residential_light,0.55,hdpe,11,100.32,0.00015,0.19395046707272037,47.880455,0.10194978707100864,0.3090540907344626,0.6409283052947193,0.05001760397081798,J_5_10,509.9,79.1,0.1443,0.672
361,7,11,2300.0,1500.0,24.09,residential_dense,0.8,cast_iron,16,122.08,0.0004,0.253184178432188,47.36032,0.08157634764981507,0.05002493304112175,0.8440259150387621,0.10594915192011614,J_5_10,583.1,72.6,0.2371,0.617
362,7,12,2500.0,1500.0,23.87,residential_dense,0.8,clay,23,65.28,0.0006,0.26491753683632874,44.817757,0.11821984060084685,0.05002369694606426,0.38179788410837573,0.5681784189455601,J_5_10,707.1,58.2,0.2971,0.495
363,7,13,2700.0,1500.0,25.68,industrial,0.85,cast_iron,24,113.12,0.0004,0.19013909437462412,50.653854,0.06811362260547597,0.1481589043182677,0.7919398577805548,0.05990123790117754,J_5_15,583.1,57.3,0.3557,0.487
364,7,14,2900.0,1500.0,27.11,residential_dense,0.8,concrete,7,113.28,0.0003,0.14571143330455505,52.331028,0.07937940217120036,0.3007128998044571,0.649274060588276,0.05001303960726683,J_5_15,509.9,91.8,0.16,0.78
365,7,15,3100.0,1500.0,26.97,residential_dense,0.8,hdpe,34,80.08,0.00015,0.1552571869743896,52.53566,0.08590988150434169,0.27261651605072484,0.6773497019289164,0.050033782020358776,J_5_15,509.9,37.7,0.3914,0.32
366,7,16,3300.0,1500.0,28.34,green_space,0.2,concrete,32,89.28,0.0003,0.23082600737539455,52.52546,0.10310341513238744,0.33793455605085904,0.6120582275748936,0.05000721637424726,J_5_15,583.1,47.0,0.2943,0.399
367,7,17,3500.0,1500.0,28.66,residential_dense,0.8,pvc,15,88.0,0.0002,0.19053108223572127,55.987556,0.11839714602114824,0.33162867830561965,0.6183284922505683,0.05004282944381203,J_5_15,707.1,77.1,0.2286,0.655
368,7,18,3700.0,1500.0,29.03,residential_dense,0.8,cast_iron,9,129.92,0.0004,0.24772189720778443,38.17822,0.09355656141207168,0.23423032033164295,0.7157585528692412,0.050011126799115777,J_5_20,583.1,80.8,0.1771,0.687
369,7,19,3900.0,1500.0,28.21,residential_light,0.55,concrete,29,92.16,0.0003,0.1768133486000604,39.67343,0.07851344814667426,0.16489045344547987,0.4422477976207721,0.392861748933748,J_5_20,509.9,43.5,0.2986,0.37
370,7,20,4100.0,1500.0,28.84,residential_dense,0.8,concrete,13,107.52,0.0003,0.26463215491052017,37.52999,0.06270431141271315,0.055212388608722504,0.8947690458120883,0.0500185655791892,J_5_20,509.9,72.6,0.2114,0.617
371,7,21,4300.0,1500.0,28.94,residential_light,0.55,concrete,30,91.2,0.0003,0.22063585914965597,34.14833,0.07313103254130195,0.05000742548452224,0.45874473200339416,0.4912478425120835,J_5_20,583.1,41.2,0.3071,0.35
372,7,22,4500.0,1500.0,29.32,industrial,0.85,cast_iron,19,118.72,0.0004,0.2044502151340939,36.7214,0.07813367388249495,0.05000766036008356,0.5135230809156816,0.436469258724235,J_5_20,707.1,61.7,0.3129,0.524
373,7,23,4700.0,1500.0,28.11,residential_dense,0.8,cast_iron,16,122.08,0.0004,0.23267769422863177,42.790375,0.055323930090987135,0.0500021993913869,0.8999956012172261,0.0500021993913869,J_5_25,583.1,73.0,0.2371,0.62
374,7,24,4900.0,1500.0,28.46,residential_light,0.55,clay,11,72.96,0.0006,0.23911924703241616,37.987274,0.08177598536909106,0.15598709812791936,0.793999986516849,0.05001291535523165,J_5_25,509.9,75.9,0.1443,0.645
375,7,25,5100.0,1500.0,24.61,residential_light,0.55,hdpe,34,80.08,0.00015,0.1426260699951388,48.678337,0.055412839940945924,0.21891520713990748,0.5391938847937104,0.24189090806638203,J_5_25,509.9,37.0,0.3414,0.314
376,7,26,5300.0,1500.0,25.28,residential_dense,0.8,clay,21,66.56,0.0006,0.23602409905764024,52.85943,0.13748950124901665,0.05004319866498969,0.4874513408574037,0.4625054604776066,J_5_25,583.1,65.6,0.28,0.558
377,7,27,5500.0,1500.0,23.61,residential_light,0.55,pvc,17,86.4,0.0002,0.2086913507467254,37.442627,0.1024688891948023,0.3188783916805212,0.6311043248541471,0.05001728346533162,J_5_25,707.1,64.6,0.1957,0.549
378,7,28,5700.0,1500.0,24.66,residential_dense,0.8,concrete,24,96.96,0.0003,0.15472294943356374,47.396538,0.06570039432391936,0.08324110244000191,0.5356410333668898,0.38111786419310817,J_5_30,583.1,59.9,0.3057,0.509
379,7,29,5900.0,1500.0,20.78,residential_light,0.55,concrete,14,106.56,0.0003,0.2504508155182649,51.537193,0.1100101284521933,0.2187307238413577,0.7312421991802024,0.050027076978439805,J_5_30,509.9,72.6,0.17,0.617
380,7,30,6100.0,1500.0,19.95,residential_dense,0.8,cast_iron,33,103.04,0.0004,0.20074556925226786,36.77093,0.06615219804224284,0.2329054204378302,0.717085995478203,0.05000858408396683,J_5_30,509.9,36.8,0.3829,0.313
381,7,31,6300.0,1500.0,19.51,residential_light,0.55,pvc,32,74.4,0.0002,0.16671747967951406,52.010582,0.07017863956541202,0.050011226282264024,0.41831077283683005,0.531678000880906,J_5_30,583.1,44.4,0.3243,0.377
382,7,32,6500.0,1500.0,17.44,residential_dense,0.8,hdpe,9,102.08,0.00015,0.21158268180251208,46.49755,0.07255307223082554,0.06180797823818685,0.888166681230886,0.05002534053092705,J_5_30,707.1,85.1,0.1771,0.723
383,7,33,6700.0,1500.0,18.64,industrial,0.85,pvc,6,95.2,0.0002,0.1804393293999008,54.831432,0.1105348376418077,0.2662343154700028,0.6837245701699022,0.05004111436009498,J_5_35,583.1,93.0,0.2014,0.79
384,7,34,6900.0,1500.0,18.14,residential_dense,0.8,concrete,12,108.48,0.0003,0.17240492434416174,44.10416,0.07865969036805055,0.25644736108865246,0.6935378710669149,0.050014767844432595,J_5_35,509.9,80.8,0.2029,0.687
385,7,35,7100.0,1500.0,18.93,residential_light,0.55,pvc,2,98.4,0.0002,0.2467535789491583,54.850082,0.0882799135740796,0.06926311023849399,0.8807130514868823,0.050023838274623596,J_5_35,509.9,99.4,0.0671,0.845
386,7,36,7300.0,1500.0,19.14,residential_light,0.55,hdpe,26,87.12,0.00015,0.19035967386753258,44.139053,0.08995202065004818,0.17321878684253697,0.5988385264135855,0.22794268674387744,J_5_35,583.1,51.0,0.2729,0.434
387,7,37,7500.0,1500.0,20.79,industrial,0.85,clay,13,71.68,0.0006,0.3,42.36798,0.1251222345275631,0.11712685304054636,0.8328237567379937,0.05004939022145989,J_5_35,707.1,73.4,0.2614,0.624
388,7,38,7700.0,1500.0,20.08,residential_light,0.55,hdpe,31,82.72,0.00015,0.15008142076293488,49.185547,0.08094903022262284,0.131859096675717,0.4414314401669427,0.42670946315734026,J_5_40,583.1,46.7,0.3157,0.397
389,7,39,7900.0,1500.0,18.83,residential_light,0.55,concrete,31,90.24,0.0003,0.1868698804515666,56.03828,0.0857275287088378,0.09353060649702469,0.47061671080258305,0.43585268270039224,J_5_40,509.9,47.3,0.3157,0.402
390,7,40,8100.0,1500.0,18.81,industrial,0.85,concrete,13,107.52,0.0003,0.23392856442181553,56.72235,0.09013635377224916,0.050009902361175924,0.899980195277648,0.050009902361175924,J_5_40,509.9,81.5,0.2614,0.693
391,7,41,8300.0,1500.0,20.5,green_space,0.2,concrete,14,106.56,0.0003,0.2521900261101619,48.514233,0.12324759349718786,0.3412978525152251,0.608694127435221,0.050008020049553854,J_5_40,583.1,73.9,0.14,0.628
392,7,42,8500.0,1500.0,18.95,residential_dense,0.8,pvc,11,91.2,0.0002,0.17655235132707242,36.46653,0.0967078702657182,0.32436840030855063,0.6256086524952347,0.05002294719621465,J_5_40,707.1,78.9,0.1943,0.671
393,7,43,8700.0,1500.0,22.3,green_space,0.2,concrete,12,108.48,0.0003,0.26856140085229063,48.502113,0.13156050907552327,0.3422873707138089,0.6077053020191769,0.05000732726701409,J_5_45,583.1,81.2,0.1229,0.69
394,7,44,8900.0,1500.0,21.74,residential_dense,0.8,hdpe,22,90.64,0.00015,0.1881243295905287,43.756664,0.07808865436974279,0.06054715021161963,0.5608341904948209,0.37861865929355937,J_5_45,509.9,58.8,0.2886,0.5
395,7,45,9100.0,1500.0,20.07,residential_dense,0.8,clay,27,62.72,0.0006,0.28943199968140804,51.977936,0.1248480783416692,0.050041321150247606,0.25683726541667184,0.6931214134330805,J_5_45,509.9,55.7,0.3314,0.473
396,7,46,9300.0,1500.0,18.66,residential_dense,0.8,pvc,32,74.4,0.0002,0.2592002753426272,58.527557,0.14910445741738668,0.3008818665921781,0.6471317194864407,0.0519864139213812,J_5_45,583.1,46.0,0.3743,0.391
397,7,47,9500.0,1500.0,21.4,residential_light,0.55,pvc,7,94.4,0.0002,0.158937166371472,44.02237,0.09026673636691915,0.32991884028781815,0.6200693090178164,0.05001185069436542,J_5_45,707.1,86.7,0.11,0.737
398,7,48,9700.0,1500.0,19.44,residential_light,0.55,concrete,18,102.72,0.0003,0.2297001323355953,54.6511,0.10397270871555209,0.2474757618037703,0.7025018467061506,0.05002239149007903,J_5_50,583.1,70.1,0.2043,0.596
399,7,49,9900.0,1500.0,20.14,green_space,0.2,cast_iron,7,132.16,0.0004,0.3,49.79639,0.14723744478410866,0.3487133774430869,0.6012803847317864,0.05000623782512664,J_5_50,509.9,89.9,0.08,0.764
400,8,0,100.0,1700.0,9.36,industrial,0.85,cast_iron,31,105.28,0.0004,0.22418304308083756,37.381756,0.052401574817774375,0.05492432300239855,0.8950546202355195,0.05002105676208187,J_10_0,316.2,40.2,0.4157,0.342
401,8,1,300.0,1700.0,10.79,green_space,0.2,cast_iron,8,131.04,0.0004,0.2296203427791643,47.857887,0.12910548131184843,0.3916130850789122,0.5583822815574115,0.050004633363676214,J_10_0,424.3,89.6,0.0886,0.762
402,8,2,500.0,1700.0,11.86,green_space,0.2,hdpe,20,92.4,0.00015,0.1949105901544705,39.52395,0.1050740121046309,0.3955384192629806,0.5544570635171273,0.05000451721989209,J_10_0,583.1,64.1,0.1914,0.545
403,8,3,700.0,1700.0,12.42,residential_dense,0.8,concrete,24,96.96,0.0003,0.25985814625729475,48.921646,0.12048072832676443,0.05002146385311776,0.35325792445359666,0.5967206116932856,J_10_5,424.3,60.1,0.3057,0.511
404,8,4,900.0,1700.0,12.53,residential_light,0.55,pvc,3,97.6,0.0002,0.2210410399993728,39.541973,0.090603910159605,0.21384930366400867,0.7361414558719959,0.050009240463995505,J_10_5,316.2,92.8,0.0757,0.789
405,8,5,1100.0,1700.0,14.39,residential_dense,0.8,hdpe,14,97.68,0.00015,0.15991375609855718,50.140575,0.08707238931731628,0.2959559466519428,0.6540222586871195,0.050021794660937646,J_10_5,316.2,78.8,0.22,0.67
406,8,6,1300.0,1700.0,13.73,residential_light,0.55,pvc,9,92.8,0.0002,0.17876678327819975,40.77068,0.09801927816290901,0.3127245036124634,0.6372587931464794,0.05001670324105706,J_10_5,424.3,82.7,0.1271,0.703
407,8,7,1500.0,1700.0,15.98,residential_dense,0.8,pvc,33,73.6,0.0002,0.20140464291968874,37.578,0.08844357027213177,0.26154657580116975,0.6884292454779938,0.050024178720836476,J_10_5,583.1,35.7,0.3829,0.303
408,8,8,1700.0,1700.0,17.85,residential_light,0.55,clay,2,78.72,0.0006,0.21449082564880015,43.523773,0.06919229591152398,0.06605360381528391,0.8839334996168422,0.05001289656787383,J_10_10,424.3,100.0,0.0671,0.85
409,8,9,1900.0,1700.0,20.1,industrial,0.85,pvc,11,91.2,0.0002,0.15779193902174107,34.433636,0.08447941876606081,0.3442979388655335,0.6056856945028312,0.0500163666316354,J_10_10,316.2,76.1,0.2443,0.647
410,8,10,2100.0,1700.0,22.31,residential_dense,0.8,hdpe,13,98.56,0.00015,0.18560255491226343,44.169163,0.08575717407132152,0.24348093023800796,0.7064994055528776,0.05001966420911444,J_10_10,316.2,74.8,0.2114,0.636
411,8,11,2300.0,1700.0,22.5,residential_dense,0.8,concrete,3,117.12,0.0003,0.21242318144605055,49.00865,0.097985816967366,0.2135893914540474,0.7363912866962579,0.050019321849694695,J_10_10,424.3,99.1,0.1257,0.842
412,8,12,2500.0,1700.0,24.0,green_space,0.2,pvc,30,76.0,0.0002,0.15321142902022458,52.764317,0.08178991324499416,0.38031854100891443,0.569675451674269,0.050006007316816405,J_10_10,583.1,50.5,0.2771,0.429
413,8,13,2700.0,1700.0,28.46,residential_dense,0.8,pvc,32,74.4,0.0002,0.21715562110623254,44.087452,0.09406582368960757,0.24088547420999154,0.7090775809337329,0.050036944856275634,J_10_15,424.3,43.1,0.3743,0.366
414,8,14,2900.0,1700.0,28.82,residential_light,0.55,concrete,19,101.76,0.0003,0.2797009334206707,50.91427,0.0903729383374717,0.11551896315222343,0.8344559331363702,0.05002510371140629,J_10_15,316.2,67.1,0.2129,0.57
415,8,15,3100.0,1700.0,28.63,residential_light,0.55,concrete,20,100.8,0.0003,0.17803042814361622,38.5337,0.08256889918713957,0.28227109327096755,0.667714496892765,0.050014409836267495,J_10_15,316.2,63.5,0.2214,0.54
416,8,16,3300.0,1700.0,31.43,residential_light,0.55,cast_iron,4,135.52,0.0004,0.27040495613559884,43.08329,0.1034265149782268,0.20718494827004502,0.742801604240884,0.050013447489070925,J_10_15,424.3,90.7,0.0843,0.771
417,8,17,3500.0,1700.0,30.15,residential_light,0.55,concrete,18,102.72,0.0003,0.18955406325184715,41.718147,0.09326947004530742,0.3322828677145,0.6177047730517669,0.05001235923373316,J_10_15,583.1,65.9,0.2043,0.56
418,8,18,3700.0,1700.0,31.11,residential_dense,0.8,clay,10,73.6,0.0006,0.22538656801557705,41.885082,0.12280253458000245,0.2899467072176645,0.660019145532745,0.0500341472495905,J_10_20,424.3,83.7,0.1857,0.711
419,8,19,3900.0,1700.0,29.74,residential_light,0.55,pvc,33,73.6,0.0002,0.15659899247174283,48.50985,0.061321037386223416,0.05741805021323847,0.4314935572785063,0.5110883925082552,J_10_20,316.2,43.1,0.3329,0.366
420,8,20,4100.0,1700.0,31.39,residential_dense,0.8,concrete,12,108.48,0.0003,0.17230112701558764,47.906143,0.08913953560277582,0.28797734090816907,0.662003144256364,0.05001951483546687,J_10_20,316.2,81.3,0.2029,0.691
421,8,21,4300.0,1700.0,30.73,residential_light,0.55,cast_iron,31,105.28,0.0004,0.2030350806721902,38.50399,0.08379533215839499,0.05000690090072064,0.49475815455025607,0.4552349445490233,J_10_20,424.3,47.1,0.3157,0.4
422,8,22,4500.0,1700.0,28.36,residential_dense,0.8,concrete,22,98.88,0.0003,0.18432717876347424,44.57921,0.06838913810582675,0.05001567506679927,0.5626053577520925,0.3873789671811081,J_10_20,583.1,56.3,0.2886,0.479
423,8,23,4700.0,1700.0,29.18,residential_light,0.55,hdpe,12,99.44,0.00015,0.1337616090614328,48.352333,0.0821039679907379,0.3623782891276528,0.5876081946153382,0.05001351625700893,J_10_25,424.3,78.3,0.1529,0.666
424,8,24,4900.0,1700.0,28.37,residential_dense,0.8,pvc,13,89.6,0.0002,0.1560738628950046,36.111687,0.0603396749750775,0.15890252887300227,0.7910818992455694,0.05001557188142828,J_10_25,316.2,72.2,0.2114,0.614
425,8,25,5100.0,1700.0,28.47,residential_dense,0.8,clay,27,62.72,0.0006,0.3,42.236908,0.10790932394925987,0.05002597969090354,0.37819425700649995,0.5717797633025965,J_10_25,316.2,51.9,0.3314,0.441
426,8,26,5300.0,1700.0,25.32,residential_dense,0.8,concrete,29,92.16,0.0003,0.20166746801627544,39.289436,0.07253468803430736,0.21864901617610352,0.7308542130863032,0.050496770737593295,J_10_25,424.3,47.2,0.3486,0.401
427,8,27,5500.0,1700.0,25.96,residential_dense,0.8,concrete,14,106.56,0.0003,0.2259904168778144,44.782547,0.0685629480518716,0.06253402655375459,0.88744274495681,0.05002322848943543,J_10_25,583.1,78.7,0.22,0.669
428,8,28,5700.0,1700.0,25.15,industrial,0.85,cast_iron,3,136.64,0.0004,0.19119340652088956,42.037125,0.09057562537225457,0.27007320682439956,0.6799125314013429,0.050014261774257406,J_10_30,424.3,93.1,0.1757,0.791
429,8,29,5900.0,1700.0,21.05,residential_dense,0.8,pvc,10,92.0,0.0002,0.1418781946340311,34.918255,0.07730758465018236,0.31962655526421563,0.6303572889589109,0.05001615577687351,J_10_30,316.2,78.2,0.1857,0.665
430,8,30,6100.0,1700.0,20.36,green_space,0.2,cast_iron,21,116.48,0.0004,0.19820050175276951,34.637962,0.1039809140105301,0.4069942829575833,0.5430033127931192,0.05000240424929745,J_10_30,316.2,58.6,0.2,0.498
431,8,31,6300.0,1700.0,18.37,green_space,0.2,concrete,25,96.0,0.0003,0.13395999610945322,55.12934,0.0818416684228418,0.4277954657768322,0.5221996995686374,0.050004834654530365,J_10_30,424.3,57.6,0.2343,0.49
432,8,32,6500.0,1700.0,19.26,residential_light,0.55,concrete,17,103.68,0.0003,0.15272854932802565,45.213833,0.08075167360539709,0.340778540624213,0.6092113502654242,0.050010109110362806,J_10_30,583.1,70.6,0.1957,0.6
433,8,33,6700.0,1700.0,19.69,residential_dense,0.8,pvc,9,92.8,0.0002,0.20941595547760933,38.134415,0.07817167557562316,0.1406123898650856,0.8093670992204802,0.05002051091443413,J_10_35,424.3,79.8,0.1771,0.678
434,8,34,6900.0,1700.0,20.28,residential_dense,0.8,pvc,21,83.2,0.0002,0.14696825802606828,35.870934,0.06683774530395438,0.20769213462132988,0.524043519649758,0.26826434572891206,J_10_35,316.2,58.0,0.28,0.493
435,8,35,7100.0,1700.0,18.99,industrial,0.85,pvc,34,72.8,0.0002,0.11844626933699126,51.55472,0.08207747299371111,0.3898675844766905,0.560097461609458,0.05003495391385147,J_10_35,316.2,40.8,0.4414,0.347
436,8,36,7300.0,1700.0,20.94,residential_dense,0.8,hdpe,19,93.28,0.00015,0.18303986449203902,30.64013,0.09506164172754751,0.24673217680119922,0.49293377472502503,0.2603340484737758,J_10_35,424.3,61.5,0.2629,0.523
437,8,37,7500.0,1700.0,18.48,residential_dense,0.8,concrete,15,105.6,0.0003,0.16466411475338738,50.121494,0.06897942165454675,0.15915210616797532,0.7908273790286142,0.05002051480341048,J_10_35,583.1,76.2,0.2286,0.648
438,8,38,7700.0,1700.0,18.74,residential_light,0.55,hdpe,16,95.92,0.00015,0.12451658549189608,46.087196,0.0668327991712965,0.31140989399046376,0.6385816158670822,0.05000849014245394,J_10_40,424.3,73.3,0.1871,0.623
439,8,39,7900.0,1700.0,20.88,industrial,0.85,concrete,12,108.48,0.0003,0.23456547096775313,39.191185,0.07563658442193293,0.05002032270361218,0.8205816689970256,0.12939800829936224,J_10_40,316.2,74.2,0.2529,0.631
440,8,40,8100.0,1700.0,21.65,industrial,0.85,pvc,25,80.0,0.0002,0.16103880239777313,34.32634,0.06943356339627885,0.33426719225199486,0.6152372321851977,0.05049557556280754,J_10_40,316.2,50.8,0.3643,0.432
441,8,41,8300.0,1700.0,21.36,residential_dense,0.8,concrete,21,99.84,0.0003,0.1542599272052767,54.179653,0.09001004859142221,0.050019529700240574,0.5082811491680361,0.4416993211317232,J_10_40,424.3,67.1,0.28,0.57
442,8,42,8500.0,1700.0,19.26,residential_light,0.55,pvc,10,92.0,0.0002,0.13478629889755803,43.5874,0.07336036201968413,0.3359103924207978,0.6140847732795961,0.05000483429960607,J_10_40,583.1,80.7,0.1357,0.686
443,8,43,8700.0,1700.0,21.02,residential_dense,0.8,pvc,26,79.2,0.0002,0.19950209413639194,39.661694,0.0832464213391681,0.2159094934065444,0.6558614206499664,0.12822908594348906,J_10_45,424.3,51.9,0.3229,0.441
444,8,44,8900.0,1700.0,19.52,residential_light,0.55,pvc,16,87.2,0.0002,0.20560045598245685,54.237473,0.10084566084148013,0.256795890084791,0.6931828138062974,0.050021296108911546,J_10_45,316.2,74.3,0.1871,0.632
445,8,45,9100.0,1700.0,21.2,residential_dense,0.8,cast_iron,15,123.2,0.0004,0.23909349370373995,49.891422,0.06265102937002207,0.050002900253581554,0.8999941994928368,0.050002900253581554,J_10_45,316.2,77.5,0.2286,0.659
446,8,46,9300.0,1700.0,20.62,residential_light,0.55,pvc,19,84.8,0.0002,0.13116236880041016,51.691193,0.07347353349565701,0.3168459254511163,0.6331408253232362,0.05001324922564748,J_10_45,424.3,70.7,0.2129,0.601
447,8,47,9500.0,1700.0,19.08,residential_light,0.55,pvc,2,98.4,0.0002,0.19166906075482465,47.14662,0.1139658476857556,0.3331814573628058,0.6168002848947581,0.05001825774243603,J_10_45,583.1,98.9,0.0671,0.841
448,8,48,9700.0,1700.0,19.28,residential_light,0.55,concrete,6,114.24,0.0003,0.18083588413115304,38.48954,0.09480673461103899,0.32760357266598067,0.6223875969025836,0.050008830431435676,J_10_50,424.3,88.0,0.1014,0.748
449,8,49,9900.0,1700.0,18.43,residential_dense,0.8,pvc,30,76.0,0.0002,0.1512128447701647,40.58229,0.0809387266528665,0.34107419440002906,0.6089009164367764,0.050024889163194544,J_10_50,316.2,41.8,0.3571,0.355
450,9,0,100.0,1900.0,11.72,industrial,0.85,clay,13,71.68,0.0006,0.276263640043189,49.309486,0.1497250013944323,0.18854975810083924,0.7613836916724483,0.05006655022671236,J_10_0,141.4,79.4,0.2614,0.675
451,9,1,300.0,1900.0,13.29,green_space,0.2,concrete,10,110.4,0.0003,0.18438791295097512,43.46696,0.11029089875860529,0.40933159081823844,0.5406645688488168,0.050003840332944714,J_10_0,316.2,82.6,0.1057,0.702
452,9,2,500.0,1900.0,11.78,industrial,0.85,concrete,3,117.12,0.0003,0.1631662944446194,44.09288,0.08618143764712663,0.29822935551824614,0.6517564624186232,0.05001418206313062,J_10_0,509.9,93.8,0.1757,0.797
453,9,3,700.0,1900.0,13.6,residential_light,0.55,concrete,17,103.68,0.0003,0.14069183184451775,45.576954,0.07627627419002775,0.3324228669128566,0.6175664314507049,0.05001070163643858,J_10_5,316.2,73.5,0.1957,0.625
454,9,4,900.0,1900.0,12.92,green_space,0.2,concrete,18,102.72,0.0003,0.2049277439793516,38.140205,0.10818944381682838,0.39397300447229666,0.5560228823056775,0.050004113222025685,J_10_5,141.4,63.7,0.1743,0.541
455,9,5,1100.0,1900.0,13.16,residential_light,0.55,clay,10,73.6,0.0006,0.2720400373803898,44.06658,0.07798156794018558,0.05000339084126516,0.8999932183174696,0.05000339084126516,J_10_5,141.4,81.9,0.1357,0.696
456,9,6,1300.0,1900.0,14.66,residential_dense,0.8,pvc,16,87.2,0.0002,0.17790843494880312,36.53988,0.10225965122846288,0.12403204592241397,0.5464896942952222,0.3294782597823637,J_10_5,316.2,66.3,0.2371,0.564
457,9,7,1500.0,1900.0,14.97,residential_light,0.55,hdpe,34,80.08,0.00015,0.15117096554862233,49.361084,0.05273077715079402,0.1398186607573177,0.5113050008559632,0.34887633838671905,J_10_5,509.9,38.5,0.3414,0.327
458,9,8,1700.0,1900.0,17.14,green_space,0.2,concrete,11,109.44,0.0003,0.22200191453823,35.36759,0.11729199136259584,0.3805472144319786,0.5694486639522126,0.050004121615808694,J_10_10,316.2,75.8,0.1143,0.644
459,9,9,1900.0,1900.0,18.59,residential_dense,0.8,cast_iron,12,126.56,0.0004,0.14907720474809835,36.50842,0.0691960346163453,0.2909505018972702,0.6590384946740013,0.05001100342872846,J_10_10,141.4,74.6,0.2029,0.634
460,9,10,2100.0,1900.0,24.12,residential_dense,0.8,concrete,21,99.84,0.0003,0.18888794260412314,43.955013,0.0877627680124669,0.19824931644716348,0.5669127124055037,0.2348379711473328,J_10_10,141.4,58.4,0.28,0.496
461,9,11,2300.0,1900.0,24.63,residential_dense,0.8,cast_iron,12,126.56,0.0004,0.18251497645895798,39.69907,0.08849227253892812,0.2999487786848127,0.6500361524570819,0.0500150688581054,J_10_10,316.2,79.9,0.2029,0.679
462,9,12,2500.0,1900.0,26.18,residential_dense,0.8,concrete,26,95.04,0.0003,0.22688096324833817,44.3023,0.09189808899906168,0.12036380230636884,0.7413708873698956,0.13826531032373549,J_10_10,509.9,55.7,0.3229,0.473
463,9,13,2700.0,1900.0,29.02,green_space,0.2,clay,15,70.4,0.0006,0.27969214418819194,44.66396,0.12881552251851922,0.31109982176683143,0.6388893713344296,0.050010806898738845,J_10_15,316.2,73.8,0.1486,0.627
